Source,Target,Weight,Type
19,64,5.0,Directed
19,96,7.0,Directed
19,103,8.0,Directed
19,105,7.0,Directed
19,107,10.0,Directed
19,129,7.0,Directed
19,131,4.0,Directed
19,163,4.0,Directed
19,211,8.0,Directed
19,232,4.0,Directed
163,19,20.0,Directed
163,64,8.0,Directed
163,65,5.0,Directed
163,96,15.0,Directed
163,103,17.0,Directed
163,105,14.0,Directed
163,106,14.0,Directed
163,107,16.0,Directed
163,119,4.0,Directed
163,129,15.0,Directed
163,131,9.0,Directed
163,184,6.0,Directed
163,211,10.0,Directed
163,256,6.0,Directed
163,276,9.0,Directed
163,552,4.0,Directed
110,68,5.0,Directed
110,96,12.0,Directed
110,103,7.0,Directed
110,105,7.0,Directed
110,107,6.0,Directed
110,129,8.0,Directed
110,131,4.0,Directed
110,211,5.0,Directed
110,232,4.0,Directed
110,256,4.0,Directed
252,39,7.0,Directed
252,64,8.0,Directed
252,86,7.0,Directed
252,96,5.0,Directed
252,103,7.0,Directed
252,129,6.0,Directed
252,148,4.0,Directed
252,190,4.0,Directed
252,208,17.0,Directed
252,211,4.0,Directed
190,86,5.0,Directed
191,231,16.0,Directed
22,143,14.0,Directed
35,102,10.0,Directed
35,169,13.0,Directed
35,213,26.0,Directed
143,71,30.0,Directed
143,191,7.0,Directed
143,231,16.0,Directed
143,376,5.0,Directed
189,45,18.0,Directed
189,82,18.0,Directed
288,304,17.0,Directed
376,15,29.0,Directed
376,17,11.0,Directed
376,71,19.0,Directed
376,237,17.0,Directed
463,376,19.0,Directed
45,22,27.0,Directed
45,71,22.0,Directed
45,123,22.0,Directed
45,127,10.0,Directed
45,134,21.0,Directed
45,158,29.0,Directed
45,161,31.0,Directed
45,189,25.0,Directed
45,191,15.0,Directed
45,231,29.0,Directed
45,242,19.0,Directed
45,258,6.0,Directed
45,288,29.0,Directed
45,431,23.0,Directed
45,463,31.0,Directed
45,492,25.0,Directed
45,799,14.0,Directed
45,820,31.0,Directed
158,213,26.0,Directed
231,143,23.0,Directed
231,213,13.0,Directed
231,304,18.0,Directed
102,70,23.0,Directed
102,376,10.0,Directed
44,31,14.0,Directed
44,54,11.0,Directed
44,58,28.0,Directed
44,139,13.0,Directed
44,143,13.0,Directed
44,192,9.0,Directed
44,247,28.0,Directed
44,255,12.0,Directed
44,376,16.0,Directed
44,567,27.0,Directed
127,13,29.0,Directed
134,80,31.0,Directed
134,185,11.0,Directed
139,13,10.0,Directed
139,17,10.0,Directed
139,22,16.0,Directed
139,31,12.0,Directed
139,35,8.0,Directed
139,44,9.0,Directed
139,70,14.0,Directed
139,102,21.0,Directed
139,127,34.0,Directed
139,134,10.0,Directed
139,158,23.0,Directed
139,169,9.0,Directed
139,189,15.0,Directed
139,191,17.0,Directed
139,213,16.0,Directed
139,231,21.0,Directed
139,258,15.0,Directed
139,288,28.0,Directed
139,304,10.0,Directed
139,376,6.0,Directed
139,431,27.0,Directed
139,463,26.0,Directed
139,476,14.0,Directed
139,492,14.0,Directed
139,799,45.0,Directed
213,17,31.0,Directed
213,71,17.0,Directed
213,112,11.0,Directed
213,134,27.0,Directed
213,139,17.0,Directed
213,258,32.0,Directed
213,304,17.0,Directed
213,376,24.0,Directed
258,35,30.0,Directed
258,102,7.0,Directed
258,213,9.0,Directed
258,376,12.0,Directed
304,102,5.0,Directed
304,376,19.0,Directed
431,245,24.0,Directed
169,15,10.0,Directed
169,71,5.0,Directed
169,431,12.0,Directed
6,213,8.0,Directed
6,376,8.0,Directed
15,154,14.0,Directed
15,169,9.0,Directed
15,213,9.0,Directed
15,376,20.0,Directed
15,618,9.0,Directed
112,93,9.0,Directed
112,102,9.0,Directed
112,188,36.0,Directed
112,376,30.0,Directed
154,15,13.0,Directed
154,17,29.0,Directed
154,22,12.0,Directed
154,35,11.0,Directed
154,70,13.0,Directed
154,71,26.0,Directed
154,86,12.0,Directed
154,112,33.0,Directed
154,158,19.0,Directed
154,169,44.0,Directed
154,188,24.0,Directed
154,189,30.0,Directed
154,191,16.0,Directed
154,213,12.0,Directed
154,231,18.0,Directed
154,237,14.0,Directed
154,288,40.0,Directed
154,376,30.0,Directed
154,431,7.0,Directed
154,463,13.0,Directed
188,17,8.0,Directed
188,71,15.0,Directed
492,134,10.0,Directed
492,175,24.0,Directed
492,176,12.0,Directed
492,213,15.0,Directed
492,797,14.0,Directed
818,63,36.0,Directed
818,100,8.0,Directed
818,137,8.0,Directed
818,168,8.0,Directed
818,175,8.0,Directed
818,177,16.0,Directed
818,195,22.0,Directed
818,219,30.0,Directed
818,235,12.0,Directed
818,311,8.0,Directed
818,396,26.0,Directed
818,442,12.0,Directed
818,509,28.0,Directed
818,536,10.0,Directed
818,551,18.0,Directed
818,562,16.0,Directed
818,617,10.0,Directed
818,625,31.0,Directed
818,798,8.0,Directed
63,55,12.0,Directed
63,137,5.0,Directed
63,177,10.0,Directed
63,219,27.0,Directed
63,235,13.0,Directed
63,396,10.0,Directed
63,509,16.0,Directed
63,536,5.0,Directed
63,551,11.0,Directed
63,562,10.0,Directed
63,625,17.0,Directed
55,33,18.0,Directed
55,42,14.0,Directed
55,43,25.0,Directed
55,85,22.0,Directed
55,89,5.0,Directed
55,95,9.0,Directed
55,108,22.0,Directed
55,117,23.0,Directed
55,157,16.0,Directed
55,168,25.0,Directed
55,172,36.0,Directed
55,175,17.0,Directed
55,176,23.0,Directed
55,181,14.0,Directed
55,193,18.0,Directed
55,202,10.0,Directed
55,219,41.0,Directed
55,233,10.0,Directed
55,235,11.0,Directed
55,240,22.0,Directed
55,241,5.0,Directed
55,250,9.0,Directed
55,267,7.0,Directed
55,364,16.0,Directed
55,396,18.0,Directed
55,416,29.0,Directed
55,461,11.0,Directed
55,477,19.0,Directed
55,478,21.0,Directed
55,625,17.0,Directed
55,640,12.0,Directed
55,682,25.0,Directed
55,763,17.0,Directed
55,764,25.0,Directed
42,20,15.0,Directed
42,33,32.0,Directed
42,36,11.0,Directed
42,43,9.0,Directed
42,55,25.0,Directed
42,67,24.0,Directed
42,75,23.0,Directed
42,85,27.0,Directed
42,89,22.0,Directed
42,95,35.0,Directed
42,99,8.0,Directed
42,108,26.0,Directed
42,117,24.0,Directed
42,157,37.0,Directed
42,168,25.0,Directed
42,172,20.0,Directed
42,173,35.0,Directed
42,175,19.0,Directed
42,176,7.0,Directed
42,181,32.0,Directed
42,193,34.0,Directed
42,219,16.0,Directed
42,226,28.0,Directed
42,233,12.0,Directed
42,235,27.0,Directed
42,240,32.0,Directed
42,241,20.0,Directed
42,250,35.0,Directed
42,267,7.0,Directed
42,289,12.0,Directed
42,364,32.0,Directed
42,416,25.0,Directed
42,461,15.0,Directed
42,477,31.0,Directed
42,478,24.0,Directed
42,625,15.0,Directed
42,640,11.0,Directed
42,682,30.0,Directed
42,698,26.0,Directed
42,763,22.0,Directed
42,764,14.0,Directed
85,20,10.0,Directed
85,36,10.0,Directed
85,53,12.0,Directed
85,55,18.0,Directed
85,75,19.0,Directed
85,172,11.0,Directed
85,267,17.0,Directed
89,55,26.0,Directed
95,42,11.0,Directed
95,267,31.0,Directed
95,478,11.0,Directed
108,75,4.0,Directed
108,267,16.0,Directed
108,625,12.0,Directed
117,36,11.0,Directed
117,174,15.0,Directed
117,201,11.0,Directed
117,267,14.0,Directed
117,536,12.0,Directed
117,625,10.0,Directed
157,172,4.0,Directed
157,235,11.0,Directed
157,267,9.0,Directed
173,4,8.0,Directed
173,20,15.0,Directed
173,33,16.0,Directed
173,36,15.0,Directed
173,42,15.0,Directed
173,43,38.0,Directed
173,66,15.0,Directed
173,67,15.0,Directed
173,75,18.0,Directed
173,85,13.0,Directed
173,89,13.0,Directed
173,95,26.0,Directed
173,99,19.0,Directed
173,108,20.0,Directed
173,117,15.0,Directed
173,157,24.0,Directed
173,168,16.0,Directed
173,172,31.0,Directed
173,175,19.0,Directed
173,176,18.0,Directed
173,181,30.0,Directed
173,193,21.0,Directed
173,201,11.0,Directed
173,219,13.0,Directed
173,226,15.0,Directed
173,233,25.0,Directed
173,235,15.0,Directed
173,240,22.0,Directed
173,241,20.0,Directed
173,250,16.0,Directed
173,267,9.0,Directed
173,289,28.0,Directed
173,364,16.0,Directed
173,416,18.0,Directed
173,461,13.0,Directed
173,477,20.0,Directed
173,478,20.0,Directed
173,625,11.0,Directed
173,640,21.0,Directed
173,682,8.0,Directed
173,698,17.0,Directed
173,763,40.0,Directed
173,764,16.0,Directed
175,33,8.0,Directed
175,42,21.0,Directed
175,85,17.0,Directed
175,117,10.0,Directed
175,288,13.0,Directed
175,416,14.0,Directed
176,42,30.0,Directed
176,85,34.0,Directed
176,172,14.0,Directed
181,89,11.0,Directed
181,267,11.0,Directed
181,698,14.0,Directed
193,42,15.0,Directed
193,172,18.0,Directed
226,20,4.0,Directed
226,201,4.0,Directed
226,219,4.0,Directed
233,20,21.0,Directed
233,235,13.0,Directed
233,267,24.0,Directed
233,289,8.0,Directed
235,798,21.0,Directed
240,267,4.0,Directed
240,698,9.0,Directed
241,128,8.0,Directed
241,172,15.0,Directed
241,267,22.0,Directed
250,89,12.0,Directed
250,267,10.0,Directed
250,416,21.0,Directed
289,20,23.0,Directed
289,33,40.0,Directed
289,36,35.0,Directed
289,42,32.0,Directed
289,43,15.0,Directed
289,53,5.0,Directed
289,55,17.0,Directed
289,66,8.0,Directed
289,67,23.0,Directed
289,75,18.0,Directed
289,85,20.0,Directed
289,89,13.0,Directed
289,95,44.0,Directed
289,99,25.0,Directed
289,108,24.0,Directed
289,117,19.0,Directed
289,157,21.0,Directed
289,168,20.0,Directed
289,172,22.0,Directed
289,173,22.0,Directed
289,175,42.0,Directed
289,176,29.0,Directed
289,181,18.0,Directed
289,193,33.0,Directed
289,201,18.0,Directed
289,226,22.0,Directed
289,233,21.0,Directed
289,235,23.0,Directed
289,240,24.0,Directed
289,241,34.0,Directed
289,250,45.0,Directed
289,267,8.0,Directed
289,364,27.0,Directed
289,416,36.0,Directed
289,461,26.0,Directed
289,477,22.0,Directed
289,478,26.0,Directed
289,640,6.0,Directed
289,682,35.0,Directed
289,698,20.0,Directed
289,763,17.0,Directed
289,764,33.0,Directed
364,89,11.0,Directed
364,108,21.0,Directed
364,267,20.0,Directed
364,640,10.0,Directed
416,20,16.0,Directed
416,36,30.0,Directed
416,67,12.0,Directed
416,173,26.0,Directed
416,201,13.0,Directed
416,226,9.0,Directed
416,682,13.0,Directed
461,625,9.0,Directed
477,42,10.0,Directed
477,226,13.0,Directed
478,20,5.0,Directed
478,33,15.0,Directed
478,42,14.0,Directed
478,55,14.0,Directed
478,66,23.0,Directed
478,85,14.0,Directed
478,89,15.0,Directed
478,95,39.0,Directed
478,108,19.0,Directed
478,117,16.0,Directed
478,157,17.0,Directed
478,168,21.0,Directed
478,172,12.0,Directed
478,175,17.0,Directed
478,176,18.0,Directed
478,181,29.0,Directed
478,193,35.0,Directed
478,219,9.0,Directed
478,233,16.0,Directed
478,235,8.0,Directed
478,240,15.0,Directed
478,241,20.0,Directed
478,250,23.0,Directed
478,267,20.0,Directed
478,289,5.0,Directed
478,364,23.0,Directed
478,416,10.0,Directed
478,477,30.0,Directed
478,640,11.0,Directed
478,682,21.0,Directed
478,698,6.0,Directed
478,763,16.0,Directed
478,764,11.0,Directed
640,172,7.0,Directed
640,235,4.0,Directed
682,55,6.0,Directed
682,202,4.0,Directed
682,235,12.0,Directed
682,267,8.0,Directed
698,43,9.0,Directed
698,55,9.0,Directed
698,201,9.0,Directed
763,226,5.0,Directed
763,233,6.0,Directed
763,640,5.0,Directed
764,42,4.0,Directed
764,67,4.0,Directed
764,172,6.0,Directed
764,173,5.0,Directed
764,267,6.0,Directed
43,75,5.0,Directed
43,85,13.0,Directed
43,99,6.0,Directed
43,108,4.0,Directed
43,117,9.0,Directed
43,168,6.0,Directed
43,181,5.0,Directed
43,201,4.0,Directed
43,203,5.0,Directed
43,219,6.0,Directed
43,240,7.0,Directed
43,250,4.0,Directed
43,267,4.0,Directed
43,416,12.0,Directed
43,477,4.0,Directed
75,20,9.0,Directed
75,33,17.0,Directed
75,36,4.0,Directed
75,42,18.0,Directed
75,55,6.0,Directed
75,66,4.0,Directed
75,67,9.0,Directed
75,85,12.0,Directed
75,89,20.0,Directed
75,95,17.0,Directed
75,99,6.0,Directed
75,108,14.0,Directed
75,117,8.0,Directed
75,128,5.0,Directed
75,157,19.0,Directed
75,168,18.0,Directed
75,172,11.0,Directed
75,173,12.0,Directed
75,175,19.0,Directed
75,176,13.0,Directed
75,181,20.0,Directed
75,193,12.0,Directed
75,201,9.0,Directed
75,219,10.0,Directed
75,226,11.0,Directed
75,233,11.0,Directed
75,235,6.0,Directed
75,240,13.0,Directed
75,241,9.0,Directed
75,250,25.0,Directed
75,267,9.0,Directed
75,289,9.0,Directed
75,364,17.0,Directed
75,416,9.0,Directed
75,461,10.0,Directed
75,477,15.0,Directed
75,478,7.0,Directed
75,640,7.0,Directed
75,682,9.0,Directed
75,698,13.0,Directed
75,763,14.0,Directed
75,764,5.0,Directed
99,4,4.0,Directed
99,20,16.0,Directed
99,33,10.0,Directed
99,36,11.0,Directed
99,42,11.0,Directed
99,43,7.0,Directed
99,53,8.0,Directed
99,66,5.0,Directed
99,67,13.0,Directed
99,75,14.0,Directed
99,85,13.0,Directed
99,89,13.0,Directed
99,95,10.0,Directed
99,108,13.0,Directed
99,117,5.0,Directed
99,157,10.0,Directed
99,168,6.0,Directed
99,172,13.0,Directed
99,173,17.0,Directed
99,175,13.0,Directed
99,176,8.0,Directed
99,181,5.0,Directed
99,193,11.0,Directed
99,201,12.0,Directed
99,219,5.0,Directed
99,226,8.0,Directed
99,233,10.0,Directed
99,235,8.0,Directed
99,240,4.0,Directed
99,241,4.0,Directed
99,250,6.0,Directed
99,267,8.0,Directed
99,289,15.0,Directed
99,364,10.0,Directed
99,416,14.0,Directed
99,461,9.0,Directed
99,477,8.0,Directed
99,478,10.0,Directed
99,625,5.0,Directed
99,640,5.0,Directed
99,682,12.0,Directed
99,698,7.0,Directed
99,763,7.0,Directed
99,764,5.0,Directed
201,20,4.0,Directed
201,33,12.0,Directed
201,42,11.0,Directed
201,55,4.0,Directed
201,67,5.0,Directed
201,75,4.0,Directed
201,85,7.0,Directed
201,89,11.0,Directed
201,95,7.0,Directed
201,108,11.0,Directed
201,117,4.0,Directed
201,157,8.0,Directed
201,168,8.0,Directed
201,173,4.0,Directed
201,175,7.0,Directed
201,176,4.0,Directed
201,181,12.0,Directed
201,193,10.0,Directed
201,226,4.0,Directed
201,233,4.0,Directed
201,240,10.0,Directed
201,241,9.0,Directed
201,250,12.0,Directed
201,267,5.0,Directed
201,289,6.0,Directed
201,364,9.0,Directed
201,416,4.0,Directed
201,461,7.0,Directed
201,477,9.0,Directed
201,478,7.0,Directed
201,640,7.0,Directed
201,698,7.0,Directed
201,763,10.0,Directed
201,764,7.0,Directed
203,43,5.0,Directed
203,59,4.0,Directed
203,85,5.0,Directed
203,168,6.0,Directed
203,181,4.0,Directed
203,364,4.0,Directed
203,763,4.0,Directed
219,85,4.0,Directed
219,100,6.0,Directed
219,144,5.0,Directed
219,168,5.0,Directed
219,180,5.0,Directed
219,181,5.0,Directed
219,183,6.0,Directed
219,314,5.0,Directed
219,710,4.0,Directed
267,20,4.0,Directed
267,33,7.0,Directed
267,42,7.0,Directed
267,55,6.0,Directed
267,66,5.0,Directed
267,85,8.0,Directed
267,89,4.0,Directed
267,95,13.0,Directed
267,108,13.0,Directed
267,117,8.0,Directed
267,157,10.0,Directed
267,168,10.0,Directed
267,172,7.0,Directed
267,175,14.0,Directed
267,176,8.0,Directed
267,181,18.0,Directed
267,193,11.0,Directed
267,201,4.0,Directed
267,219,4.0,Directed
267,226,4.0,Directed
267,233,9.0,Directed
267,235,4.0,Directed
267,240,16.0,Directed
267,241,10.0,Directed
267,250,11.0,Directed
267,364,12.0,Directed
267,416,7.0,Directed
267,477,10.0,Directed
267,478,7.0,Directed
267,640,9.0,Directed
267,682,10.0,Directed
267,698,5.0,Directed
267,763,16.0,Directed
267,764,7.0,Directed
172,20,12.0,Directed
172,33,14.0,Directed
172,36,6.0,Directed
172,42,21.0,Directed
172,53,4.0,Directed
172,55,5.0,Directed
172,66,11.0,Directed
172,67,10.0,Directed
172,75,11.0,Directed
172,85,17.0,Directed
172,89,18.0,Directed
172,95,20.0,Directed
172,99,8.0,Directed
172,108,20.0,Directed
172,117,11.0,Directed
172,157,21.0,Directed
172,168,12.0,Directed
172,173,16.0,Directed
172,175,19.0,Directed
172,176,17.0,Directed
172,181,15.0,Directed
172,193,21.0,Directed
172,201,6.0,Directed
172,219,7.0,Directed
172,226,9.0,Directed
172,233,16.0,Directed
172,235,11.0,Directed
172,240,8.0,Directed
172,241,11.0,Directed
172,250,14.0,Directed
172,267,9.0,Directed
172,289,12.0,Directed
172,364,20.0,Directed
172,416,14.0,Directed
172,461,12.0,Directed
172,477,21.0,Directed
172,478,16.0,Directed
172,640,7.0,Directed
172,682,19.0,Directed
172,698,9.0,Directed
172,763,11.0,Directed
172,764,6.0,Directed
20,33,17.0,Directed
20,36,13.0,Directed
20,42,12.0,Directed
20,43,7.0,Directed
20,53,8.0,Directed
20,55,7.0,Directed
20,66,4.0,Directed
20,67,11.0,Directed
20,75,14.0,Directed
20,85,11.0,Directed
20,89,18.0,Directed
20,95,8.0,Directed
20,99,9.0,Directed
20,108,17.0,Directed
20,117,8.0,Directed
20,128,5.0,Directed
20,157,11.0,Directed
20,168,11.0,Directed
20,172,15.0,Directed
20,173,18.0,Directed
20,175,10.0,Directed
20,176,12.0,Directed
20,181,7.0,Directed
20,193,13.0,Directed
20,201,12.0,Directed
20,202,4.0,Directed
20,219,4.0,Directed
20,226,14.0,Directed
20,233,7.0,Directed
20,235,11.0,Directed
20,240,8.0,Directed
20,241,7.0,Directed
20,250,12.0,Directed
20,267,8.0,Directed
20,289,14.0,Directed
20,364,12.0,Directed
20,416,12.0,Directed
20,461,17.0,Directed
20,477,9.0,Directed
20,478,9.0,Directed
20,625,5.0,Directed
20,640,7.0,Directed
20,682,11.0,Directed
20,698,15.0,Directed
20,763,5.0,Directed
20,764,5.0,Directed
36,4,8.0,Directed
36,28,6.0,Directed
36,33,6.0,Directed
36,42,8.0,Directed
36,55,10.0,Directed
36,66,11.0,Directed
36,67,9.0,Directed
36,75,6.0,Directed
36,85,11.0,Directed
36,89,8.0,Directed
36,95,6.0,Directed
36,99,5.0,Directed
36,108,8.0,Directed
36,117,6.0,Directed
36,128,6.0,Directed
36,157,7.0,Directed
36,168,8.0,Directed
36,172,12.0,Directed
36,173,11.0,Directed
36,175,7.0,Directed
36,176,14.0,Directed
36,181,10.0,Directed
36,193,5.0,Directed
36,201,11.0,Directed
36,202,5.0,Directed
36,226,4.0,Directed
36,233,11.0,Directed
36,235,15.0,Directed
36,240,11.0,Directed
36,241,8.0,Directed
36,250,9.0,Directed
36,267,12.0,Directed
36,289,17.0,Directed
36,364,7.0,Directed
36,416,7.0,Directed
36,461,4.0,Directed
36,477,8.0,Directed
36,478,17.0,Directed
36,536,6.0,Directed
36,640,12.0,Directed
36,682,13.0,Directed
36,763,8.0,Directed
36,764,8.0,Directed
53,4,5.0,Directed
53,20,10.0,Directed
53,33,4.0,Directed
53,43,9.0,Directed
53,49,4.0,Directed
53,67,4.0,Directed
53,73,5.0,Directed
53,85,10.0,Directed
53,99,7.0,Directed
53,108,7.0,Directed
53,117,10.0,Directed
53,144,4.0,Directed
53,157,6.0,Directed
53,159,4.0,Directed
53,160,4.0,Directed
53,172,11.0,Directed
53,173,6.0,Directed
53,174,5.0,Directed
53,176,6.0,Directed
53,181,6.0,Directed
53,201,6.0,Directed
53,205,4.0,Directed
53,219,9.0,Directed
53,233,6.0,Directed
53,235,5.0,Directed
53,240,4.0,Directed
53,250,6.0,Directed
53,267,7.0,Directed
53,289,10.0,Directed
53,338,4.0,Directed
53,416,8.0,Directed
53,478,4.0,Directed
53,536,6.0,Directed
53,562,7.0,Directed
53,640,4.0,Directed
53,710,5.0,Directed
53,763,4.0,Directed
66,128,4.0,Directed
67,20,10.0,Directed
67,33,16.0,Directed
67,36,8.0,Directed
67,42,15.0,Directed
67,43,5.0,Directed
67,53,6.0,Directed
67,66,8.0,Directed
67,75,14.0,Directed
67,85,18.0,Directed
67,89,16.0,Directed
67,95,12.0,Directed
67,99,11.0,Directed
67,108,20.0,Directed
67,117,9.0,Directed
67,157,14.0,Directed
67,168,17.0,Directed
67,172,12.0,Directed
67,173,15.0,Directed
67,175,21.0,Directed
67,176,12.0,Directed
67,181,14.0,Directed
67,193,13.0,Directed
67,201,12.0,Directed
67,219,6.0,Directed
67,226,15.0,Directed
67,233,6.0,Directed
67,235,9.0,Directed
67,240,11.0,Directed
67,241,6.0,Directed
67,250,11.0,Directed
67,267,5.0,Directed
67,289,16.0,Directed
67,364,17.0,Directed
67,416,16.0,Directed
67,461,12.0,Directed
67,477,15.0,Directed
67,478,4.0,Directed
67,640,5.0,Directed
67,682,5.0,Directed
67,698,13.0,Directed
67,763,16.0,Directed
67,764,11.0,Directed
202,20,4.0,Directed
202,33,9.0,Directed
202,42,7.0,Directed
202,55,5.0,Directed
202,67,4.0,Directed
202,75,5.0,Directed
202,85,9.0,Directed
202,89,8.0,Directed
202,95,12.0,Directed
202,99,4.0,Directed
202,108,9.0,Directed
202,117,4.0,Directed
202,157,8.0,Directed
202,168,14.0,Directed
202,172,4.0,Directed
202,173,5.0,Directed
202,175,9.0,Directed
202,176,5.0,Directed
202,181,14.0,Directed
202,193,13.0,Directed
202,219,4.0,Directed
202,226,6.0,Directed
202,233,8.0,Directed
202,235,4.0,Directed
202,240,12.0,Directed
202,241,8.0,Directed
202,250,12.0,Directed
202,267,6.0,Directed
202,289,5.0,Directed
202,364,12.0,Directed
202,416,5.0,Directed
202,461,4.0,Directed
202,477,12.0,Directed
202,478,11.0,Directed
202,625,6.0,Directed
202,640,5.0,Directed
202,682,11.0,Directed
202,698,6.0,Directed
202,763,12.0,Directed
202,764,7.0,Directed
396,37,4.0,Directed
396,144,4.0,Directed
396,152,4.0,Directed
396,218,5.0,Directed
396,219,14.0,Directed
396,338,4.0,Directed
396,509,7.0,Directed
396,536,5.0,Directed
396,625,5.0,Directed
396,798,5.0,Directed
37,4,4.0,Directed
37,36,5.0,Directed
37,52,4.0,Directed
37,63,4.0,Directed
37,100,7.0,Directed
37,121,4.0,Directed
37,138,4.0,Directed
37,144,6.0,Directed
37,177,4.0,Directed
37,219,9.0,Directed
37,220,4.0,Directed
37,235,14.0,Directed
37,267,5.0,Directed
37,396,4.0,Directed
37,478,5.0,Directed
37,536,5.0,Directed
37,625,6.0,Directed
37,798,4.0,Directed
144,150,4.0,Directed
144,694,4.0,Directed
144,819,4.0,Directed
152,86,4.0,Directed
152,150,9.0,Directed
152,159,6.0,Directed
152,219,4.0,Directed
152,220,4.0,Directed
152,230,5.0,Directed
152,595,13.0,Directed
152,798,5.0,Directed
152,812,4.0,Directed
218,219,4.0,Directed
218,625,5.0,Directed
218,694,4.0,Directed
338,25,7.0,Directed
338,52,4.0,Directed
338,73,7.0,Directed
338,76,8.0,Directed
338,83,4.0,Directed
338,97,4.0,Directed
338,100,8.0,Directed
338,114,4.0,Directed
338,117,7.0,Directed
338,138,6.0,Directed
338,144,16.0,Directed
338,160,12.0,Directed
338,174,9.0,Directed
338,238,5.0,Directed
338,536,16.0,Directed
338,562,7.0,Directed
338,625,5.0,Directed
338,710,6.0,Directed
338,798,6.0,Directed
338,819,6.0,Directed
509,41,4.0,Directed
509,63,4.0,Directed
509,157,4.0,Directed
509,168,4.0,Directed
509,181,4.0,Directed
509,219,13.0,Directed
509,364,4.0,Directed
509,396,5.0,Directed
509,440,6.0,Directed
509,536,7.0,Directed
509,551,18.0,Directed
509,625,13.0,Directed
509,798,4.0,Directed
798,100,4.0,Directed
798,160,4.0,Directed
137,3,6.0,Directed
137,23,5.0,Directed
137,37,6.0,Directed
137,63,7.0,Directed
137,121,6.0,Directed
137,144,6.0,Directed
137,177,19.0,Directed
137,197,4.0,Directed
137,219,8.0,Directed
137,228,4.0,Directed
137,235,8.0,Directed
137,396,12.0,Directed
137,441,4.0,Directed
137,442,10.0,Directed
137,445,5.0,Directed
137,478,5.0,Directed
137,509,10.0,Directed
137,536,9.0,Directed
137,617,9.0,Directed
137,625,13.0,Directed
137,796,5.0,Directed
137,798,5.0,Directed
137,818,5.0,Directed
3,28,5.0,Directed
3,76,4.0,Directed
3,100,10.0,Directed
3,117,6.0,Directed
3,144,6.0,Directed
3,152,4.0,Directed
3,160,4.0,Directed
3,174,7.0,Directed
3,219,6.0,Directed
3,235,5.0,Directed
3,238,4.0,Directed
3,261,6.0,Directed
3,338,5.0,Directed
3,411,6.0,Directed
3,536,6.0,Directed
3,625,6.0,Directed
28,33,5.0,Directed
28,55,4.0,Directed
28,76,4.0,Directed
28,100,10.0,Directed
28,108,6.0,Directed
28,117,10.0,Directed
28,138,7.0,Directed
28,144,6.0,Directed
28,160,5.0,Directed
28,168,4.0,Directed
28,174,6.0,Directed
28,175,4.0,Directed
28,176,5.0,Directed
28,181,5.0,Directed
28,193,6.0,Directed
28,240,6.0,Directed
28,250,4.0,Directed
28,364,4.0,Directed
28,478,4.0,Directed
28,536,5.0,Directed
28,625,6.0,Directed
28,682,5.0,Directed
28,710,6.0,Directed
28,763,6.0,Directed
28,764,4.0,Directed
28,798,6.0,Directed
76,25,7.0,Directed
76,73,7.0,Directed
76,100,6.0,Directed
76,113,4.0,Directed
76,117,5.0,Directed
76,138,4.0,Directed
76,144,9.0,Directed
76,160,12.0,Directed
76,174,4.0,Directed
76,181,4.0,Directed
76,201,4.0,Directed
76,261,4.0,Directed
76,289,4.0,Directed
76,338,8.0,Directed
76,371,4.0,Directed
76,461,5.0,Directed
76,536,8.0,Directed
76,562,6.0,Directed
76,710,8.0,Directed
76,763,4.0,Directed
76,819,4.0,Directed
100,121,5.0,Directed
100,144,7.0,Directed
100,160,4.0,Directed
100,562,5.0,Directed
100,591,4.0,Directed
100,710,4.0,Directed
174,52,4.0,Directed
174,432,4.0,Directed
174,509,4.0,Directed
238,100,4.0,Directed
238,160,4.0,Directed
238,178,8.0,Directed
238,253,4.0,Directed
238,536,5.0,Directed
238,625,5.0,Directed
238,798,7.0,Directed
261,3,7.0,Directed
261,73,4.0,Directed
261,100,4.0,Directed
261,121,4.0,Directed
261,219,5.0,Directed
261,222,4.0,Directed
261,228,4.0,Directed
261,235,6.0,Directed
261,244,5.0,Directed
261,411,5.0,Directed
261,432,11.0,Directed
261,625,6.0,Directed
411,100,20.0,Directed
411,144,4.0,Directed
411,465,5.0,Directed
411,562,7.0,Directed
23,14,4.0,Directed
23,52,4.0,Directed
23,76,4.0,Directed
23,144,4.0,Directed
23,227,4.0,Directed
14,17,5.0,Directed
14,103,7.0,Directed
14,107,4.0,Directed
14,130,4.0,Directed
14,145,4.0,Directed
14,184,4.0,Directed
14,276,5.0,Directed
14,548,4.0,Directed
14,625,8.0,Directed
52,218,4.0,Directed
52,440,5.0,Directed
52,798,4.0,Directed
73,727,4.0,Directed
177,4,4.0,Directed
177,55,6.0,Directed
177,63,6.0,Directed
177,100,4.0,Directed
177,121,4.0,Directed
177,137,15.0,Directed
177,219,11.0,Directed
177,228,7.0,Directed
177,235,5.0,Directed
177,396,7.0,Directed
177,442,11.0,Directed
177,509,7.0,Directed
177,536,5.0,Directed
177,551,5.0,Directed
177,617,7.0,Directed
177,625,12.0,Directed
177,694,5.0,Directed
177,763,4.0,Directed
227,74,10.0,Directed
227,94,8.0,Directed
227,364,4.0,Directed
228,219,4.0,Directed
244,17,4.0,Directed
26,29,4.0,Directed
26,101,8.0,Directed
26,104,7.0,Directed
